CUST_UID,AGN_CNT_RCT_12_MON,ICO_CUR_MON_ACM_TRX_TM,NB_RCT_3_MON_LGN_TMS_AGV,AGN_CUR_YEAR_AMT,AGN_CUR_YEAR_WAG_AMT,AGN_AGR_LATEST_AGN_AMT,ICO_CUR_MON_ACM_TRX_AMT,COUNTER_CUR_YEAR_CNT_AMT,PUB_TO_PRV_TRX_AMT_CUR_YEAR,MON_12_EXT_SAM_TRSF_IN_AMT,MON_12_EXT_SAM_TRSF_OUT_AMT,MON_12_EXT_SAM_NM_TRSF_OUT_CNT,MON_12_EXT_SAM_AMT,CUR_MON_EXT_SAM_CUST_TRSF_IN_AMT,CUR_MON_EXT_SAM_CUST_TRSF_OUT_AMT,MON_12_CUST_CNT_PTY_ID,MON_12_TRX_AMT_MAX_AMT_PCTT,CUR_YEAR_MON_AGV_TRX_CNT,MON_12_AGV_TRX_CNT,MON_12_ACM_ENTR_ACT_CNT,MON_12_AGV_ENTR_ACT_CNT,MON_12_ACM_LVE_ACT_CNT,MON_12_AGV_LVE_ACT_CNT,CUR_YEAR_PUB_TO_PRV_TRX_PTY_CNT,MON_6_50_UP_ENTR_ACT_CNT,MON_6_50_UP_LVE_ACT_CNT,CUR_YEAR_COUNTER_ENCASH_CNT,MON_12_ACT_OUT_50_UP_CNT_PTY_QTY,MON_12_ACT_IN_50_UP_CNT_PTY_QTY,LAST_12_MON_COR_DPS_TM_PNT_BAL_PEAK_VAL,LAST_12_MON_COR_DPS_DAY_AVG_BAL,CUR_MON_COR_DPS_MON_DAY_AVG_BAL,CUR_YEAR_COR_DMND_DPS_DAY_AVG_BAL,CUR_YEAR_COR_DPS_YEAR_DAY_AVG_INCR,LAST_12_MON_DIF_NM_MON_AVG_TRX_AMT_NAV,LAST_12_MON_MON_AVG_TRX_AMT_NAV,COR_KEY_PROD_HLD_NBR,CUR_YEAR_MID_BUS_INC,AI_STAR_SCO,WTHR_OPN_ONL_ICO,EMP_NBR,REG_CPT,SHH_BCK,HLD_DMS_CCY_ACT_NBR,REG_DT,LGP_HLD_CARD_LVL,OPN_TM,NB_CTC_HLD_IDV_AIO_CARD_SITU,HLD_FGN_CCY_ACT_NBR
45a4b22119054f9b904da23c6f842e8b,,2.0,115.3,,,,2.0,2.0,2800002.0,65560002.0,2.0,2.0,65560002.0,2.0,2.0,Y,2.2,1202.0,993.7,5172.0,432.8,6732.0,562.8,12.0,82.0,12.0,2.0,32.0,32.0,57652768.3,16986854.9,17189628.2,17189628.2,1176499.2,47093398.1,52556731.4,42.0,195.8,5,A,2.0,118000002.0,12,12.0,1065.23,D,385.23,D,2.0
8efe18014d5646b693280380a3f076d7,1062.0,492.0,728.7,8997494.5,8997494.5,700002.0,211366199.3,2.0,1576570.8,2.0,2.0,2.0,2.0,2.0,2.0,,2.3,762.0,1519.5,4732.0,396.2,13482.0,1125.3,102.0,132.0,112.0,2.0,92.0,62.0,458593194.2,127926579.6,124574992.2,124574992.2,6702068.4,235447048.5,302157271.1,42.0,5580.1,4,B,172.0,50000002.0,12,12.0,3231.68,B,932.65,C,2.0
1aafcd7ecb934bf1adc098a5796b7f63,242.0,22.0,58.7,,,326002.0,2900002.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,3.0,42.0,42.0,122.0,12.0,362.0,32.0,,,,2.0,,,9873274.0,5681383.7,5915927.8,5915927.8,297088.3,3260497.5,3260497.5,22.0,-8.5,4,B,2.0,66000002.0,12,12.0,584.58,D,435.55,D,2.0
9bca8a47662c4469932bdf6a376cd80d,312.0,522.0,995.3,530415.1,530415.1,530415.1,15807132.7,2.0,84002.0,2.0,2.0,2.0,2.0,2.0,2.0,Y,2.1,982.0,1167.8,5972.0,499.5,8022.0,670.3,22.0,22.0,2.0,2.0,12.0,42.0,13432257.2,2835547.8,8573853.9,8573853.9,6386271.6,39559998.4,39559998.4,42.0,908.1,5,B,322.0,30000002.0,12,12.0,636.52,C,631.35,D,2.0
e992e1c345df4e2199b139c9439e47e2,,22.0,82.0,,,,51275.0,2.0,1092755.0,2.0,2.0,2.0,2.0,2.0,2.0,,2.0,122.0,167.8,452.0,39.5,1542.0,130.3,22.0,32.0,32.0,2.0,12.0,22.0,73229394.7,11587754.2,18594331.3,18594331.3,7874991.5,25430588.5,25430588.5,32.0,447.9,4,B,2.0,10000002.0,12,12.0,339.1,C,336.52,C,2.0
3e9ca25225a6403c8fb602ef175dbdef,,122.0,152.0,,,,1278597.0,2.0,396902.0,2.0,2.0,2.0,2.0,2.0,2.0,,2.1,192.0,122.8,442.0,38.7,1012.0,86.2,32.0,,,2.0,2.0,12.0,17730904.9,10186021.1,6643822.2,6643822.2,-3446497.8,4826588.9,4826588.9,22.0,231.7,4,B,2.0,50000002.0,12,12.0,709.74,,702.97,C,2.0
766304733ab2413ea1d02492b36c95cc,,,,,,,,,,32.0,32.0,32.0,2.0,,,Y,,,7.0,32.0,4.5,32.0,4.5,,,,,,,497069254.4,6225823.0,6233339.8,6233339.8,8675.5,2.0,7.0,22.0,237.8,5,A,1122.0,228000002.0,12,22.0,2494.26,,744.58,A,2.0
38ce1b0845a14c55997899346ed80c2e,30222.0,2292.0,1465.3,10392947.5,10392947.5,10392947.5,200569518.4,2.0,1275437.2,157334851.1,400002.0,22.0,156934851.1,11482.0,2.0,Y,2.1,3222.0,1842.0,6652.0,556.2,15432.0,1287.8,162.0,522.0,402.0,2.0,72.0,42.0,72995885.9,18684002.0,17913208.6,17913208.6,-310549.6,200692839.4,213837410.2,42.0,8929.8,4,B,1862.0,10000002.0,32,12.0,367.16,B,342.65,D,2.0
f4a297cd5e814be09d0edb5c60024b2d,13912.0,1572.0,1422.0,11720429.4,11429506.8,9687593.0,1020187761.0,2.0,2.0,2880052.3,6152.0,32.0,2873902.3,2.0,6002.0,Y,2.1,2522.0,3105.3,11572.0,966.2,25672.0,2141.2,,1352.0,2052.0,2.0,372.0,362.0,601410289.4,30107942.4,33284002.1,33284002.1,1567631.0,1440637088.0,1440879272.0,92.0,27662.6,5,B,162.0,300000002.0,32,42.0,1141.03,C,858.45,C,2.0
cd97fb75a86c417b9cccf0e6033ad4d0,,,48.7,,,,,,,2.0,2.0,2.0,2.0,,,,,,2.8,2.0,2.0,12.0,2.8,,,,,,,1130016005.0,10103717.2,10054592.9,10054592.9,-1532856.5,6667.8,6667.8,12.0,237.8,4,A,2.0,1600000002.0,32,12.0,796.84,B,343.29,,2.0
dd51dc91223a499bb23a855dd44df49e,,12.0,25.3,,,,4450002.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,,12.0,12.0,82.0,8.7,42.0,5.3,,2.0,12.0,2.0,12.0,2.0,19961767.0,16974637.4,2370121.3,2370121.3,-16042501.3,1605164.2,1605164.2,22.0,541.3,4,B,2.0,100000002.0,32,12.0,438.13,B,432.97,B,2.0
e10025af007f4e8c98ffa9ee2da983ed,,82.0,75.3,,,,444798.6,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,2.3,192.0,219.5,522.0,45.3,2092.0,176.2,,,,2.0,,,12237916.6,7092988.9,6906857.2,6906857.2,-252724.0,3660039.9,3660039.9,32.0,725.2,4,B,2.0,20000002.0,12,12.0,364.9,B,351.68,B,2.0
4291cb9ad18340acba1470f5d8d0ba85,,12.0,52.0,,,,35000002.0,2.0,2.0,2.0,200002.0,12.0,-199998.0,2.0,2.0,,2.1,12.0,78.7,352.0,31.2,572.0,49.5,,52.0,52.0,2.0,122.0,112.0,5007532406.0,5948637.5,6030129.0,6030129.0,384763.2,499544977.4,499561644.1,22.0,1704.9,4,B,2.0,10000000002.0,32,12.0,2160.71,,704.9,D,2.0
53a8e6fa9b5c461a853d376e8a5c2f89,1612.0,62.0,408.7,1931528.3,1931528.3,1068342.0,2777068.3,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,3.0,402.0,881.2,7972.0,666.2,2582.0,217.0,,2.0,52.0,2.0,12.0,2.0,15898967.4,7035685.2,3755411.0,3755411.0,-3211677.9,16880686.8,16880686.8,32.0,289.9,,B,102.0,,2,12.0,,,149.1,C,2.0
638333cdd2874b928b7e072e3c905894,34942.0,32.0,108.7,25106674.0,,1560652.0,25106674.0,2.0,2.0,713779891.1,2.0,2.0,713779891.1,25106674.0,2.0,Y,2.0,72.0,54.5,382.0,33.7,252.0,22.8,,122.0,122.0,2.0,12.0,2.0,508979535.7,455384242.6,508979535.7,8979535.7,96748684.4,18151086.7,494617287.5,32.0,2.0,4,B,2042.0,15000002.0,32,22.0,3513.29,,711.03,D,2.0
70b47428022d40bab384f73e3a3f3cdc,,132.0,178.7,,,,88526775.3,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,Y,2.4,162.0,88.7,382.0,33.7,662.0,57.0,,162.0,172.0,2.0,62.0,72.0,133258528.5,75394332.2,72984282.4,72984282.4,-5297251.8,77196152.5,77196152.5,32.0,178.3,4,B,2.0,10000002.0,12,12.0,2229.1,,1541.03,B,2.0
678ff9689ce94e7983bbdf637620e5eb,11462.0,,128.7,,,153507.2,,2.0,2.0,319800102.0,91330002.0,122.0,228470102.0,2.0,2.0,Y,2.6,12.0,372.0,1372.0,116.2,3072.0,257.8,,,,2.0,52.0,52.0,225835836.3,37823658.6,55284293.5,55284293.5,21053360.8,55478221.8,99604453.1,12.0,2.0,5,A,2002.0,174609632.0,32,32.0,402.65,B,390.06,C,2.0
1c9847558538487eb980892405233f0b,12.0,52.0,32.0,,,579.5,1090000002.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,Y,2.1,72.0,240.3,1262.0,107.0,1602.0,135.3,,392.0,522.0,2.0,742.0,132.0,6602706002.0,327422683.5,1841184337.0,1841184337.0,1670051871.0,8743256161.0,8743256161.0,22.0,-185.5,5,B,2.0,10000002.0,32,12.0,432.65,F,412.97,F,2.0
897527b05470441c94c6a915aa7c9c69,1052.0,222.0,165.3,,,3089342.4,12144753.3,2.0,83002.0,2.0,2.0,2.0,2.0,2.0,2.0,Y,3.6,492.0,467.0,2152.0,181.2,3432.0,287.8,12.0,132.0,102.0,2.0,22.0,42.0,46422307.1,8196306.9,24896093.5,24896093.5,18044882.4,48664717.6,48664717.6,42.0,10276.2,4,B,142.0,50000002.0,12,22.0,1130.71,C,1110.39,C,2.0
f979a52085c644cb9f31453a8bb99a31,,12.0,52.0,,,,10000002.0,2.0,2.0,902525002.0,28770002.0,62.0,873755002.0,10000002.0,2.0,Y,,32.0,49.5,362.0,32.0,212.0,19.5,,102.0,92.0,2.0,62.0,2.0,129754073.1,4106824.3,6480958.3,29345.4,2921733.7,72701148.7,159446763.7,22.0,2876.1,4,B,1002.0,100000002.0,32,22.0,1309.74,C,1300.06,C,2.0
1edcf0b8e02842a58235df0d4ec680bc,14412.0,2.0,,615232.0,615232.0,515232.0,2.0,2.0,2.0,15736405.7,2.0,2.0,15736405.7,2.0,2.0,,2.0,92.0,179.5,1402.0,118.7,732.0,62.8,,,,2.0,,,37807618.7,21181621.6,19417047.9,19417047.9,-2270820.1,3422793.4,4734160.3,32.0,2.0,,,412.0,221889002.0,2,12.0,242531.68,,2015.87,,2.0
83dee11916c24db690c6b4b28d4076cb,3072.0,412.0,282.0,2475147.1,2475147.1,2475147.1,6835199.2,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,2.0,1172.0,1121.2,8532.0,712.8,4902.0,410.3,,72.0,72.0,2.0,,,16899387.4,12415445.2,12387055.9,10290281.7,-138276.3,10069365.2,21738125.2,32.0,2039.7,4,B,262.0,1000002.0,12,12.0,197.16,,192.65,,2.0
63606e4898204284a13ac6102a2dd48f,,,15.3,,,,,,,410022.0,10908502.0,82.0,-10498478.0,,,,2.8,,236.2,852.0,72.8,1962.0,165.3,,32.0,22.0,,72.0,72.0,89187556.9,3566913.0,609770.0,609770.0,-3992100.9,69374714.9,70317926.6,22.0,2.0,5,A,122.0,163971982.0,32,32.0,396.52,D,385.23,D,12.0
bbf0a2fe13864cd59f6b757d9c7d5143,1792.0,122.0,332.0,1407377.2,1407377.2,1407377.2,3175003.6,150002.0,129439.0,2.0,2.0,2.0,2.0,2.0,2.0,Y,2.7,292.0,300.3,512.0,44.5,3072.0,257.8,62.0,42.0,2.0,12.0,12.0,32.0,59057098.3,4302175.2,7558001.4,7558001.4,3263598.3,13133720.3,13133720.3,32.0,616.3,5,B,162.0,1000000002.0,32,32.0,739.42,D,729.74,C,12.0
e6073790c62c43208d8a147357893c7d,2692.0,92.0,312.0,2335737.4,2335737.4,1568159.9,3869555.2,2.0,10019.8,2.0,2.0,2.0,2.0,2.0,2.0,,2.1,162.0,216.2,542.0,47.0,2032.0,171.2,22.0,12.0,12.0,2.0,,,12607481.7,8265861.1,5108063.8,5108063.8,-3280832.4,6516968.7,8185812.4,32.0,490.9,4,B,172.0,20000002.0,32,12.0,456.19,D,444.26,D,2.0
b102897eaffa44e28d275762f010e225,1932.0,142.0,595.3,724910.4,724910.4,724910.4,2258074.7,2.0,199750.3,2.0,2.0,2.0,2.0,2.0,2.0,,3.2,242.0,268.7,652.0,56.2,2552.0,214.5,32.0,,,2.0,12.0,12.0,16284396.4,4554657.7,3150389.7,3150389.7,-1570084.2,8399926.3,8399926.3,52.0,1564.1,5,B,122.0,100000002.0,32,12.0,353.61,D,332.0,D,2.0
b6e67b5c5f324a61bce58dce3c656507,59832.0,1512.0,1902.0,162907968.7,,8162296.1,176338824.4,2.0,2.0,435000002.0,9001002.0,22.0,425999002.0,112000002.0,2.0,,2.2,2572.0,1682.8,7962.0,665.3,12212.0,1019.5,,372.0,172.0,2.0,12.0,142.0,55109216.3,11135290.7,12713351.3,12713351.3,1936005.2,133052356.0,170052439.4,42.0,-2418.1,4,B,82.0,100000002.0,12,12.0,1181.68,C,317.48,C,2.0
74e8d71b121944ae96f0700bc7660bda,14442.0,762.0,832.0,6264677.5,,6264677.5,101250681.1,2.0,642203.3,270408147.0,12839021.8,302.0,257569127.2,2.0,22.0,Y,2.6,912.0,1076.2,742.0,63.7,12152.0,1014.5,192.0,72.0,242.0,2.0,172.0,22.0,1550069448.0,357905794.2,317390791.5,309424381.4,-66866525.2,75596318.1,103536170.1,62.0,6718.0,5,B,1052.0,50000002.0,32,22.0,1187.16,B,1114.26,D,2.0
52023f72019f4268892112baecbd0b39,,652.0,785.3,,,,68900631.5,2.0,46552849.6,2.0,2.0,2.0,2.0,2.0,2.0,,3.2,742.0,430.3,262.0,23.7,4882.0,408.7,82.0,102.0,42.0,2.0,52.0,92.0,195241197.3,63511467.9,157765553.1,157765553.1,105452070.9,41273675.2,41273675.2,32.0,53.4,4,B,12.0,,2,12.0,1089.1,,1084.58,F,2.0
85950c2467824957b610271236c096a9,,32.0,322.0,,,,1125128042.0,2.0,2.0,93096303.9,7082600002.0,52.0,-6989503696.0,2.0,2.0,Y,2.3,432.0,561.2,5172.0,432.8,1542.0,130.3,,2222.0,282.0,2.0,412.0,402.0,12148819140.0,8855089766.0,3881134761.0,313392825.4,-5463662194.0,1122473381.0,3379150245.0,22.0,1914.6,5,B,6002.0,4600000002.0,32,82.0,1410.39,,1414.9,C,2.0
d04a77ae82bc4dc886eb37d469fc22e6,,,18.7,,,,,,,2.0,2.0,2.0,2.0,,,,,,23.7,232.0,21.2,32.0,4.5,,2.0,12.0,,12.0,12.0,32500262.8,24037983.4,1438023.4,1438023.4,-24534280.2,6487502.0,6487502.0,12.0,764.8,5,A,2.0,50000002.0,12,12.0,202.97,F,197.16,F,2.0
14520bb60d404b0981454decd39ee9dc,,172.0,238.7,,,,14011923.1,7000002.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,2.0,302.0,277.8,772.0,66.2,2542.0,213.7,,142.0,32.0,12.0,2.0,22.0,25216460.1,6741226.8,7005507.1,7005507.1,137275.2,44415469.9,44415469.9,22.0,969.7,4,B,2.0,10000002.0,12,12.0,633.61,C,624.58,D,2.0
cb383b43522142f7b041492b474c1d18,,,125.3,,,,,2.0,2.0,2.0,55463743.5,82.0,-55463739.5,2.0,3743.5,Y,,12.0,13.7,52.0,6.2,92.0,9.5,,12.0,22.0,2.0,2.0,22.0,65825179.4,2149729.2,6610.2,6610.2,-6089374.4,3479558.2,8101536.7,22.0,387.4,5,A,652.0,1501600002.0,12,12.0,1518.45,D,1356.19,D,2.0
cb49196769a34a4c80f7bdafc4c43a53,1782.0,402.0,48.7,2775718.3,2622398.3,772.0,1095536576.0,2.0,86438.8,2.0,792628.4,12.0,-792624.4,2.0,2.0,Y,2.1,872.0,715.3,4272.0,357.8,4292.0,359.5,12.0,172.0,502.0,2.0,282.0,32.0,945981228.6,352386776.8,789905145.6,789905145.6,502560357.9,412105926.5,779370773.7,42.0,1215960.5,4,B,202.0,600000002.0,32,32.0,283.29,,263.61,F,12.0
e966ab74125f4793902d27a4be4d425c,,112.0,708.7,,,207657.7,79652664.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,Y,2.0,322.0,681.2,3702.0,310.3,4452.0,372.8,,862.0,952.0,2.0,732.0,362.0,35298678.1,3940314.7,877764.1,877764.1,-3667600.7,302774156.7,302774156.7,22.0,2244.6,5,B,2.0,200000002.0,32,12.0,261.35,D,229.1,D,2.0
53942636e745414dbbd2863dadc776f3,4732.0,132.0,688.7,5834313.9,,5525013.6,131432729.4,2.0,2.0,81970002.0,40000002.0,32.0,41970002.0,5000002.0,2.0,Y,,792.0,101.2,872.0,74.5,322.0,28.7,,132.0,152.0,2.0,42.0,32.0,40457371.4,6418775.9,19239426.7,19239426.7,11882356.9,28548538.7,42888218.2,32.0,369.7,5,B,292.0,160000002.0,12,12.0,900.39,D,198.45,D,2.0
2796afa248124967b3cdd336f3d302f0,1632.0,732.0,678.7,1554198.6,1554198.6,746057.3,22261092.0,2.0,1227059.3,18538.5,2.0,2.0,18538.5,2.0,2.0,,2.1,922.0,609.5,1312.0,111.2,5982.0,500.3,112.0,52.0,32.0,2.0,22.0,22.0,15327089.1,5069151.6,3365942.1,3365942.1,-1935184.1,18687456.6,18689001.3,32.0,423.2,3,B,222.0,100100002.0,12,12.0,2400.39,B,748.13,D,2.0
87232170752e4b6e822d4df3eae4dec6,1232.0,192.0,348.7,1123172.4,1123172.4,1123172.4,9358292.4,500002.0,10002.0,2.0,2.0,2.0,2.0,2.0,2.0,Y,2.1,672.0,531.2,4442.0,372.0,1912.0,161.2,12.0,,,12.0,,,15247443.2,7253006.9,13638377.2,13638377.2,6679052.6,6703490.3,6703490.3,32.0,623.5,4,B,142.0,,2,12.0,791.03,,773.29,C,2.0
f3e40783311d48498879d4c6644414ef,364522.0,3642.0,25.3,138573382.2,104132164.3,73051018.8,1423738716.0,2.0,2059894.5,6533000002.0,620000002.0,22.0,5913000002.0,250000002.0,2.0,Y,2.0,3872.0,3287.8,2432.0,204.5,37002.0,3085.3,92.0,352.0,1742.0,2.0,762.0,112.0,1353982200.0,217004161.5,350686148.6,313392496.2,151841726.2,900803155.3,1516958175.0,82.0,57542.5,5,B,13742.0,1000000002.0,32,272.0,2412.0,D,2326.19,F,2.0
33d8958dae8142d2ac4cfd4e949c71bd,,,1095.3,,,,,2.0,2.0,1303630012.0,100002.0,12.0,1303530012.0,269800002.0,2.0,Y,2.2,2732.0,1219.5,2992.0,251.2,11622.0,970.3,,1542.0,922.0,2.0,22.0,12.0,25614208.1,6109772.8,3650740.1,3650740.1,-2695030.5,324818711.1,433462878.6,32.0,4165.9,5,A,702.0,200000002.0,32,32.0,1355.87,D,378.13,B,2.0
ce589d7a418b4f219186e94511823896,11202.0,642.0,468.7,4816478.8,4816478.8,4816478.8,43557225.3,2.0,5165953.2,2.0,2.0,2.0,2.0,2.0,2.0,Y,2.4,972.0,1478.7,3682.0,308.7,14042.0,1172.0,142.0,142.0,232.0,2.0,52.0,62.0,77964844.4,34121213.9,52402651.7,52402651.7,18793370.3,120550908.2,120550908.2,32.0,3243.7,5,B,562.0,17500002.0,12,12.0,741.68,C,734.58,C,2.0
04aec1c6352644c18ff193431678392a,,42.0,268.7,,,,210000002.0,2.0,2.0,1778629155.0,847000002.0,142.0,931629154.7,50000002.0,210000002.0,Y,2.0,112.0,256.2,1572.0,132.8,1482.0,125.3,,702.0,722.0,2.0,12.0,2.0,1111774871.0,467295023.4,961057459.0,961057459.0,571092963.3,7569355.6,857823545.0,42.0,53.9,5,B,322.0,2000000002.0,32,222.0,479.42,D,262.65,C,2.0
80ad2557cc7047379b782ad1adeb3317,,72.0,175.3,,,,7165619.8,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,Y,2.5,332.0,242.0,1172.0,99.5,1712.0,144.5,,52.0,122.0,2.0,32.0,32.0,28910485.3,10093983.1,4793691.1,4793691.1,-5283556.9,39418029.9,39418029.9,22.0,703.0,5,B,162.0,100000002.0,12,12.0,1782.65,B,175.87,B,2.0
6872944bab4e4110879cedb4b7186c32,,,,,,,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,2.0,52.0,20.3,142.0,13.7,82.0,8.7,,,,2.0,12.0,2.0,1290987176.0,57008680.3,50916722.9,50916722.9,-7592174.0,2512383.9,2512383.9,12.0,-3.2,5,A,5202.0,,2,12.0,,,1394.58,B,2.0
36db298b0c1a427391796289ad8e3b66,11702.0,1662.0,1158.7,2815909.0,,287002.0,25331409.6,2.0,1187521.8,65000002.0,2.0,2.0,65000002.0,20000002.0,2.0,,2.0,1782.0,1152.0,1332.0,112.8,12472.0,1041.2,212.0,82.0,12.0,2.0,22.0,32.0,37818952.0,6538316.8,6484536.7,6484536.7,-891.2,24212696.0,29629362.7,32.0,958.6,4,B,1302.0,500000002.0,32,12.0,636.52,,409.74,C,2.0
29ae3b4225a046bf86463a96352866be,10232.0,362.0,1308.7,3907663.2,3907663.2,2067180.2,7035971.8,2.0,197936.1,2.0,2.0,2.0,2.0,2.0,2.0,,2.0,552.0,922.8,2352.0,197.8,8702.0,727.0,22.0,,,2.0,2.0,12.0,39802929.2,12096719.4,873101.0,873101.0,-12320045.0,19481224.9,19481224.9,52.0,880.4,5,B,602.0,100000002.0,32,12.0,152.97,B,152.32,,2.0
d808940419f04ba6a009b9f2123dd280,452.0,1242.0,642.0,69137.9,,41329.1,4377024949.0,2.0,2.0,85000002.0,17912236469.0,272.0,-17827236465.0,2.0,635090508.5,Y,2.0,1342.0,407.0,592.0,51.2,4272.0,357.8,,152.0,332.0,2.0,92.0,42.0,21534976077.0,1813520270.0,4357157169.0,1428124911.0,2871173824.0,1870225720.0,5752400757.0,62.0,8571.4,5,B,1532.0,800000002.0,12,82.0,1384.9,F,247.81,F,12.0
a370d09d8e554314a61bdaaa31d39753,,192.0,165.3,,,,64883126.9,2.0,61802.0,2.0,2.0,2.0,2.0,2.0,2.0,,2.0,322.0,209.5,282.0,25.3,2212.0,186.2,22.0,102.0,152.0,2.0,42.0,42.0,138597393.9,45620554.4,25871291.0,25871291.0,-21013356.3,31055230.0,57358413.3,32.0,75578.5,4,B,2.0,5000002.0,12,12.0,262.0,C,258.77,D,22.0
f217b24917d64589b66b3666bb456554,,12.0,232.0,,,,5100002.0,2.0,2.0,34001002.0,230118402.0,62.0,-196117398.0,30000002.0,2.0,,2.1,92.0,766.2,2322.0,195.3,6852.0,572.8,,22.0,32.0,2.0,92.0,112.0,1195696755.0,21814824.5,7410266.7,7410266.7,-15521315.5,80981200.9,102991150.9,22.0,1504.0,5,B,2.0,500000002.0,32,12.0,495.23,D,417.81,C,2.0
9838a0a7176b40f685755082afc4f30f,,32.0,185.3,,,,6055685.0,2.0,6055685.0,2.0,2.0,2.0,2.0,2.0,2.0,,3.6,52.0,41.2,152.0,14.5,322.0,28.7,22.0,92.0,82.0,2.0,42.0,42.0,12579789.1,1395018.3,5808906.7,5808906.7,4907233.6,11406696.1,11406696.1,32.0,548.6,4,B,42.0,20000002.0,12,12.0,155.23,,146.52,,2.0
7e05401e73704bceb40a6e17b68c8fe6,10842.0,32.0,235.3,17623222.5,17623222.5,17623222.5,17644042.4,2.0,3002.0,2.0,2.0,2.0,2.0,2.0,2.0,,2.0,162.0,207.0,542.0,47.0,1922.0,162.0,12.0,162.0,62.0,2.0,22.0,12.0,68384351.7,9352454.9,4305258.3,4305258.3,-5096922.5,67032874.6,67032874.6,32.0,232.6,4,B,922.0,,2,12.0,1697.81,C,1688.77,B,2.0
427776072b594d2da42f1d0fee0e8137,,,32.0,,,,,,,6002.0,2.0,2.0,6002.0,,,Y,,,3.7,22.0,3.7,2.0,2.0,,,,,,,510073906.2,20020448.2,20009620.3,9620.3,-12690.3,2.0,502.0,22.0,2085.4,5,A,5002.0,4000000002.0,32,32.0,590.06,C,311.03,C,2.0
6eb55a21e3eb47fca7d6d52d8eda1c81,,22.0,105.3,,,,200000002.0,2.0,2.0,1164200002.0,830400002.0,92.0,333800002.0,200200002.0,200000002.0,Y,2.4,52.0,21.2,102.0,10.3,132.0,12.8,,62.0,102.0,2.0,22.0,22.0,354057595.7,8438031.1,22679068.2,22679068.2,15411179.0,46666668.7,212883335.3,22.0,1061.4,4,B,6622.0,350000002.0,12,12.0,2433.61,D,1744.26,D,2.0
66715e3d3877445cab36575290743957,7292.0,122.0,195.3,11021952.5,9263020.3,6389935.2,15866644.1,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,Y,2.6,392.0,277.8,1342.0,113.7,1972.0,166.2,,42.0,12.0,2.0,22.0,52.0,42823715.1,18933225.3,29667494.5,29667494.5,11247640.2,23024946.1,23024946.1,32.0,675.3,4,B,362.0,100000002.0,12,12.0,828.45,C,822.32,C,2.0
b75196145cf24de39674d1499fe4afb6,22362.0,652.0,378.7,124497131.5,,3452039.7,131505568.5,2.0,13132929.6,216000002.0,75000002.0,12.0,141000002.0,135000002.0,2.0,Y,2.0,692.0,347.8,272.0,24.5,3882.0,325.3,12.0,52.0,92.0,2.0,42.0,22.0,168279857.1,69210907.8,19159022.8,19159022.8,-58615000.3,23691437.7,134696787.3,32.0,669.4,4,B,2.0,733600002.0,32,12.0,3388.13,,2238.77,C,2.0
25b5ebabbacc443d87ae31aee8e21d0a,,72.0,122.0,,,,30989972.0,2.0,189972.0,2.0,10000002.0,22.0,-9999998.0,2.0,10000002.0,,2.7,112.0,89.5,252.0,22.8,802.0,68.7,22.0,22.0,62.0,2.0,32.0,22.0,226539012.3,25659339.1,2918667.4,2918667.4,-27067603.0,12250607.0,17261738.6,32.0,10728.2,4,B,2.0,50000002.0,12,12.0,722.65,D,589.1,D,2.0
a79993310c8a4056add07114be00d6e3,,,15.3,,,,,2.0,2.0,800500002.0,6987193002.0,322.0,-6186692998.0,2.0,150000002.0,Y,2.0,122.0,381.2,4162.0,348.7,392.0,34.5,,452.0,102.0,2.0,22.0,1972.0,1294872067.0,151285135.0,93426367.6,93426367.6,-78413966.0,519354249.1,1168328666.0,22.0,-86.7,5,A,202.0,200000002.0,32,12.0,295.55,,195.87,,2.0
987881fe7cc047ff89326328e3bc0d40,,152.0,298.7,,,,15158002.0,2.0,2200002.0,20323.2,2.0,2.0,20323.2,2.0,2.0,Y,2.2,222.0,352.8,1352.0,114.5,2862.0,240.3,12.0,32.0,12.0,2.0,22.0,52.0,22788764.5,2468659.0,249323.6,249323.6,-2775120.7,31429443.4,31431136.8,32.0,666.4,3,B,22.0,50000002.0,12,12.0,542.97,C,537.48,C,2.0
64a649bb2107418cb4ba3fda3bb221cb,,142.0,525.3,,,,2948428884.0,2.0,2.0,214400002.0,19350002.0,132.0,195050002.0,2.0,3000002.0,Y,2.0,282.0,259.5,1722.0,145.3,1372.0,116.2,,682.0,662.0,2.0,182.0,162.0,200767150.2,40577637.8,30576615.3,30576615.3,-9600098.1,3137693798.0,3324034313.0,22.0,12325.9,4,B,182.0,1000000002.0,12,12.0,727.16,,326.84,B,2.0
